DATE_TIME,PLANT_ID,DC_Power,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2023-06-08 22:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 22:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 23:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 23:15:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 23:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 23:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-09 00:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 00:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 00:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 00:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 01:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 01:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 01:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 01:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 02:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 02:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 02:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 02:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 03:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 03:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 03:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 03:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 04:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 04:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 04:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 04:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 05:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 05:15:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 05:30:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 05:45:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 06:00:00,Plant_2,0.0,0.0,314.2,2354.55
2023-06-09 06:15:00,Plant_2,2629.33,2575.82,314.2,2355.19
2023-06-09 06:30:00,Plant_2,5084.99,4890.06,314.2,2356.41
2023-06-09 06:45:00,Plant_2,8647.43,8227.36,314.2,2358.47
2023-06-09 07:00:00,Plant_2,10796.73,10516.39,314.2,2361.1
2023-06-09 07:15:00,Plant_2,13807.28,13367.26,314.2,2364.44
2023-06-09 07:30:00,Plant_2,16918.81,16173.64,314.2,2368.49
2023-06-09 07:45:00,Plant_2,18378.67,17732.57,314.2,2372.92
2023-06-09 08:00:00,Plant_2,20717.01,20142.51,314.2,2377.95
2023-06-09 08:15:00,Plant_2,22019.19,21427.15,314.2,2383.31
2023-06-09 08:30:00,Plant_2,25726.53,24825.81,314.2,2389.52
2023-06-09 08:45:00,Plant_2,28384.6,27225.27,314.2,2396.32
2023-06-09 09:00:00,Plant_2,29591.07,28975.94,314.2,2403.57
2023-06-09 09:15:00,Plant_2,29457.97,28571.31,314.2,2410.71
2023-06-09 09:30:00,Plant_2,37627.32,36206.78,314.2,2419.76
2023-06-09 09:45:00,Plant_2,34135.3,32715.75,314.2,2427.94
2023-06-09 10:00:00,Plant_2,41130.77,39976.36,314.2,2437.94
2023-06-09 10:15:00,Plant_2,35182.53,33679.02,314.2,2446.36
2023-06-09 10:30:00,Plant_2,39090.84,37337.67,314.2,2455.69
2023-06-09 10:45:00,Plant_2,40069.55,38702.98,314.2,2465.37
2023-06-09 11:00:00,Plant_2,46218.54,44309.7,314.2,2476.44
2023-06-09 11:15:00,Plant_2,43500.16,42145.88,314.2,2486.98
2023-06-09 11:30:00,Plant_2,45643.55,43522.87,314.2,2497.86
2023-06-09 11:45:00,Plant_2,37440.23,36303.85,314.2,2506.94
2023-06-09 12:00:00,Plant_2,41084.04,39379.01,314.2,2516.78
2023-06-09 12:15:00,Plant_2,44407.8,42187.73,314.2,2527.33
2023-06-09 12:30:00,Plant_2,43431.22,41425.05,314.2,2537.68
2023-06-09 12:45:00,Plant_2,42861.83,41919.23,314.2,2548.16
2023-06-09 13:00:00,Plant_2,41128.22,40141.99,314.2,2558.2
2023-06-09 13:15:00,Plant_2,45719.22,43753.67,314.2,2569.14
2023-06-09 13:30:00,Plant_2,41547.27,40440.08,314.2,2579.25
2023-06-09 13:45:00,Plant_2,35055.74,33942.97,314.2,2587.73
2023-06-09 14:00:00,Plant_2,34911.19,34182.49,314.2,2596.28
2023-06-09 14:15:00,Plant_2,38090.45,36612.85,314.2,2605.43
2023-06-09 14:30:00,Plant_2,35087.02,34049.98,314.2,2613.94
2023-06-09 14:45:00,Plant_2,32438.19,30878.11,314.2,2621.66
2023-06-09 15:00:00,Plant_2,29358.54,28239.61,314.2,2628.72
2023-06-09 15:15:00,Plant_2,27077.66,26506.71,314.2,2635.35
2023-06-09 15:30:00,Plant_2,21730.34,20995.19,314.2,2640.6
2023-06-09 15:45:00,Plant_2,20485.99,19638.62,314.2,2645.51
2023-06-09 16:00:00,Plant_2,19909.42,18985.78,314.2,2650.26
2023-06-09 16:15:00,Plant_2,15737.82,15283.09,314.2,2654.08
2023-06-09 16:30:00,Plant_2,16715.55,16203.15,314.2,2658.13
2023-06-09 16:45:00,Plant_2,13462.24,12940.15,314.2,2661.36
2023-06-09 17:00:00,Plant_2,13640.2,13347.32,314.2,2664.7
2023-06-09 17:15:00,Plant_2,8547.64,8125.95,314.2,2666.73
2023-06-09 17:30:00,Plant_2,5691.11,5458.41,314.2,2668.1
2023-06-09 17:45:00,Plant_2,2676.9,2617.02,314.2,2668.75
2023-06-09 18:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 18:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 18:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 18:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 19:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 19:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 19:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 19:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 20:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 20:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 20:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 20:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 21:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 21:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 21:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 21:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 22:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 22:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 22:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 22:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 23:00:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 23:15:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 23:30:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-09 23:45:00,Plant_2,0.0,0.0,314.2,2668.75
2023-06-10 00:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 00:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 00:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 00:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 01:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 01:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 01:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 01:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 02:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 02:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 02:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 02:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 03:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 03:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 03:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 03:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 04:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 04:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 04:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 04:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 05:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 05:15:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 05:30:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 05:45:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 06:00:00,Plant_2,0.0,0.0,300.27,2668.75
2023-06-10 06:15:00,Plant_2,2776.79,2662.07,300.27,2669.41
2023-06-10 06:30:00,Plant_2,5892.04,5699.46,300.27,2670.84
2023-06-10 06:45:00,Plant_2,8037.97,7651.96,300.27,2672.75
2023-06-10 07:00:00,Plant_2,10834.59,10355.04,300.27,2675.34
2023-06-10 07:15:00,Plant_2,13546.05,13034.31,300.27,2678.6
2023-06-10 07:30:00,Plant_2,15453.49,15115.19,300.27,2682.38
2023-06-10 07:45:00,Plant_2,19278.63,18532.89,300.27,2687.01
2023-06-10 08:00:00,Plant_2,18473.21,17917.58,300.27,2691.49
2023-06-10 08:15:00,Plant_2,21591.21,20676.88,300.27,2696.66
2023-06-10 08:30:00,Plant_2,23947.42,22841.31,300.27,2702.37
2023-06-10 08:45:00,Plant_2,25699.22,24459.39,300.27,2708.49
2023-06-10 09:00:00,Plant_2,29424.21,28222.6,300.27,2715.54
2023-06-10 09:15:00,Plant_2,29685.32,28341.46,300.27,2722.63
2023-06-10 09:30:00,Plant_2,30929.34,29544.33,300.27,2730.01
2023-06-10 09:45:00,Plant_2,34488.86,33551.55,300.27,2738.4
2023-06-10 10:00:00,Plant_2,36783.9,34962.18,300.27,2747.14
2023-06-10 10:15:00,Plant_2,35908.81,34714.28,300.27,2755.82
2023-06-10 10:30:00,Plant_2,35542.06,34169.56,300.27,2764.36
2023-06-10 10:45:00,Plant_2,38746.66,37398.14,300.27,2773.71
2023-06-10 11:00:00,Plant_2,41498.3,40124.08,300.27,2783.74
2023-06-10 11:15:00,Plant_2,48200.3,46243.42,300.27,2795.3
2023-06-10 11:30:00,Plant_2,41167.07,39473.18,300.27,2805.17
2023-06-10 11:45:00,Plant_2,40631.88,39494.27,300.27,2815.05
2023-06-10 12:00:00,Plant_2,42182.92,41176.36,300.27,2825.34
2023-06-10 12:15:00,Plant_2,44130.19,42178.64,300.27,2835.88
2023-06-10 12:30:00,Plant_2,40505.15,38598.51,300.27,2845.53
2023-06-10 12:45:00,Plant_2,40249.18,39320.79,300.27,2855.36
2023-06-10 13:00:00,Plant_2,40703.57,39095.65,300.27,2865.14
2023-06-10 13:15:00,Plant_2,39714.38,38385.52,300.27,2874.73
2023-06-10 13:30:00,Plant_2,35132.57,33754.89,300.27,2883.17
2023-06-10 13:45:00,Plant_2,35344.63,33710.79,300.27,2891.6
2023-06-10 14:00:00,Plant_2,35122.21,33987.06,300.27,2900.1
2023-06-10 14:15:00,Plant_2,29567.68,28555.11,300.27,2907.24
2023-06-10 14:30:00,Plant_2,30826.52,29472.92,300.27,2914.6
2023-06-10 14:45:00,Plant_2,29873.38,28784.68,300.27,2921.8
2023-06-10 15:00:00,Plant_2,29633.49,28860.31,300.27,2929.02
2023-06-10 15:15:00,Plant_2,25352.43,24533.87,300.27,2935.15
2023-06-10 15:30:00,Plant_2,24240.71,23099.15,300.27,2940.92
2023-06-10 15:45:00,Plant_2,21010.89,20305.78,300.27,2946.0
2023-06-10 16:00:00,Plant_2,23100.29,22432.28,300.27,2951.61
2023-06-10 16:15:00,Plant_2,18826.59,18332.98,300.27,2956.19
2023-06-10 16:30:00,Plant_2,14459.19,14009.13,300.27,2959.69
2023-06-10 16:45:00,Plant_2,14924.94,14247.05,300.27,2963.26
2023-06-10 17:00:00,Plant_2,9330.83,9063.08,300.27,2965.52
2023-06-10 17:15:00,Plant_2,7038.51,6829.61,300.27,2967.23
2023-06-10 17:30:00,Plant_2,5147.07,4893.49,300.27,2968.45
2023-06-10 17:45:00,Plant_2,2374.68,2285.28,300.27,2969.02
2023-06-10 18:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 18:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 18:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 18:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 19:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 19:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 19:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 19:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 20:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 20:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 20:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 20:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 21:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 21:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 21:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 21:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 22:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 22:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 22:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 22:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 23:00:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 23:15:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 23:30:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-10 23:45:00,Plant_2,0.0,0.0,300.27,2969.02
2023-06-11 00:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 00:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 00:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 00:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 01:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 01:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 01:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 01:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 02:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 02:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 02:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 02:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 03:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 03:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 03:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 03:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 04:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 04:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 04:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 04:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 05:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 05:15:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 05:30:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 05:45:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 06:00:00,Plant_2,0.0,0.0,300.77,2969.02
2023-06-11 06:15:00,Plant_2,2365.87,2261.02,300.77,2969.59
2023-06-11 06:30:00,Plant_2,5789.25,5633.75,300.77,2971.0
2023-06-11 06:45:00,Plant_2,8917.21,8696.45,300.77,2973.17
2023-06-11 07:00:00,Plant_2,10345.52,10019.96,300.77,2975.68
2023-06-11 07:15:00,Plant_2,13586.97,13170.29,300.77,2978.97
2023-06-11 07:30:00,Plant_2,14485.7,13773.73,300.77,2982.41
2023-06-11 07:45:00,Plant_2,15830.28,15432.24,300.77,2986.27
2023-06-11 08:00:00,Plant_2,18729.76,18236.2,300.77,2990.83
2023-06-11 08:15:00,Plant_2,19879.55,19040.06,300.77,2995.59
2023-06-11 08:30:00,Plant_2,22219.72,21581.13,300.77,3000.99
2023-06-11 08:45:00,Plant_2,27635.56,26431.91,300.77,3007.59
2023-06-11 09:00:00,Plant_2,32836.31,31234.22,300.77,3015.4
2023-06-11 09:15:00,Plant_2,31713.01,30318.72,300.77,3022.98
2023-06-11 09:30:00,Plant_2,28488.96,27217.18,300.77,3029.79
2023-06-11 09:45:00,Plant_2,34181.66,32818.92,300.77,3037.99
2023-06-11 10:00:00,Plant_2,38167.16,36737.93,300.77,3047.17
2023-06-11 10:15:00,Plant_2,38294.34,36963.85,300.77,3056.42
2023-06-11 10:30:00,Plant_2,33832.62,32624.88,300.77,3064.57
2023-06-11 10:45:00,Plant_2,35029.18,33562.17,300.77,3072.96
2023-06-11 11:00:00,Plant_2,40252.13,38274.75,300.77,3082.53
2023-06-11 11:15:00,Plant_2,41397.17,40078.8,300.77,3092.55
2023-06-11 11:30:00,Plant_2,37296.42,35874.39,300.77,3101.52
2023-06-11 11:45:00,Plant_2,41234.98,39542.7,300.77,3111.41
2023-06-11 12:00:00,Plant_2,42917.89,41888.21,300.77,3121.88
2023-06-11 12:15:00,Plant_2,40541.03,39422.19,300.77,3131.73
2023-06-11 12:30:00,Plant_2,44343.33,43267.25,300.77,3142.55
2023-06-11 12:45:00,Plant_2,41036.25,39593.8,300.77,3152.45
2023-06-11 13:00:00,Plant_2,41699.77,39778.58,300.77,3162.39
2023-06-11 13:15:00,Plant_2,33080.57,32117.48,300.77,3170.42
2023-06-11 13:30:00,Plant_2,40023.87,38270.11,300.77,3179.99
2023-06-11 13:45:00,Plant_2,38290.02,36882.36,300.77,3189.21
2023-06-11 14:00:00,Plant_2,35855.41,34132.56,300.77,3197.74
2023-06-11 14:15:00,Plant_2,33657.21,32807.68,300.77,3205.95
2023-06-11 14:30:00,Plant_2,31982.7,30504.4,300.77,3213.57
2023-06-11 14:45:00,Plant_2,31545.73,30823.11,300.77,3221.28
2023-06-11 15:00:00,Plant_2,28462.36,27777.18,300.77,3228.22
2023-06-11 15:15:00,Plant_2,25471.33,24552.77,300.77,3234.36
2023-06-11 15:30:00,Plant_2,26478.93,25746.29,300.77,3240.8
2023-06-11 15:45:00,Plant_2,23887.74,23137.27,300.77,3246.58
2023-06-11 16:00:00,Plant_2,23868.46,23250.08,300.77,3252.39
2023-06-11 16:15:00,Plant_2,17930.79,17266.53,300.77,3256.71
2023-06-11 16:30:00,Plant_2,16439.83,16005.4,300.77,3260.71
2023-06-11 16:45:00,Plant_2,12095.93,11658.95,300.77,3263.63
2023-06-11 17:00:00,Plant_2,11085.33,10843.99,300.77,3266.34
2023-06-11 17:15:00,Plant_2,7112.6,6860.75,300.77,3268.05
2023-06-11 17:30:00,Plant_2,4804.38,4630.84,300.77,3269.21
2023-06-11 17:45:00,Plant_2,2404.63,2341.03,300.77,3269.79
2023-06-11 18:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 18:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 18:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 18:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 19:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 19:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 19:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 19:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 20:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 20:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 20:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 20:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 21:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 21:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 21:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 21:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 22:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 22:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 22:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 22:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 23:00:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 23:15:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 23:30:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-11 23:45:00,Plant_2,0.0,0.0,300.77,3269.79
2023-06-12 00:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 00:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 00:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 00:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 01:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 01:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 01:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 01:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 02:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 02:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 02:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 02:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 03:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 03:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 03:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 03:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 04:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 04:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 04:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 04:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 05:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 05:15:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 05:30:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 05:45:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 06:00:00,Plant_2,0.0,0.0,291.79,3269.79
2023-06-12 06:15:00,Plant_2,2744.14,2614.36,291.79,3270.45
2023-06-12 06:30:00,Plant_2,5023.99,4864.13,291.79,3271.66
2023-06-12 06:45:00,Plant_2,8864.58,8445.19,291.79,3273.78
2023-06-12 07:00:00,Plant_2,10029.93,9817.07,291.79,3276.23
2023-06-12 07:15:00,Plant_2,13115.79,12741.59,291.79,3279.42
2023-06-12 07:30:00,Plant_2,16096.26,15672.04,291.79,3283.33
2023-06-12 07:45:00,Plant_2,15879.12,15420.58,291.79,3287.19
2023-06-12 08:00:00,Plant_2,21209.25,20524.02,291.79,3292.32
2023-06-12 08:15:00,Plant_2,22873.64,22038.69,291.79,3297.83
2023-06-12 08:30:00,Plant_2,23243.02,22679.4,291.79,3303.5
2023-06-12 08:45:00,Plant_2,24316.77,23798.95,291.79,3309.45
2023-06-12 09:00:00,Plant_2,29308.75,28282.1,291.79,3316.52
2023-06-12 09:15:00,Plant_2,29622.99,28969.69,291.79,3323.76
2023-06-12 09:30:00,Plant_2,32905.71,31836.27,291.79,3331.72
2023-06-12 09:45:00,Plant_2,32682.6,31576.34,291.79,3339.62
2023-06-12 10:00:00,Plant_2,34887.64,33618.93,291.79,3348.02
2023-06-12 10:15:00,Plant_2,33323.87,31866.9,291.79,3355.99
2023-06-12 10:30:00,Plant_2,39109.51,37158.4,291.79,3365.28
2023-06-12 10:45:00,Plant_2,35789.66,34259.48,291.79,3373.84
2023-06-12 11:00:00,Plant_2,42657.15,41176.59,291.79,3384.14
2023-06-12 11:15:00,Plant_2,34639.97,33302.83,291.79,3392.46
2023-06-12 11:30:00,Plant_2,50248.86,48412.49,291.79,3404.56
2023-06-12 11:45:00,Plant_2,36544.37,35792.27,291.79,3413.51
2023-06-12 12:00:00,Plant_2,42096.5,40434.03,291.79,3423.62
2023-06-12 12:15:00,Plant_2,32889.58,31691.26,291.79,3431.54
2023-06-12 12:30:00,Plant_2,41247.88,39350.7,291.79,3441.38
2023-06-12 12:45:00,Plant_2,35065.43,33362.61,291.79,3449.72
2023-06-12 13:00:00,Plant_2,39939.05,38871.17,291.79,3459.44
2023-06-12 13:15:00,Plant_2,39498.3,38199.62,291.79,3468.99
2023-06-12 13:30:00,Plant_2,32724.48,31835.07,291.79,3476.95
2023-06-12 13:45:00,Plant_2,34679.71,33101.64,291.79,3485.22
2023-06-12 14:00:00,Plant_2,32046.06,30993.5,291.79,3492.97
2023-06-12 14:15:00,Plant_2,34699.68,33228.74,291.79,3501.28
2023-06-12 14:30:00,Plant_2,28066.66,26855.36,291.79,3507.99
2023-06-12 14:45:00,Plant_2,30063.85,28571.05,291.79,3515.14
2023-06-12 15:00:00,Plant_2,28188.59,26889.38,291.79,3521.86
2023-06-12 15:15:00,Plant_2,25293.4,24263.4,291.79,3527.92
2023-06-12 15:30:00,Plant_2,26064.06,24852.25,291.79,3534.14
2023-06-12 15:45:00,Plant_2,23450.9,22971.93,291.79,3539.88
2023-06-12 16:00:00,Plant_2,19895.02,19084.48,291.79,3544.65
2023-06-12 16:15:00,Plant_2,18444.54,17594.43,291.79,3549.05
2023-06-12 16:30:00,Plant_2,15528.78,14845.09,291.79,3552.76
2023-06-12 16:45:00,Plant_2,12029.46,11640.08,291.79,3555.67
2023-06-12 17:00:00,Plant_2,10312.05,9816.26,291.79,3558.12
2023-06-12 17:15:00,Plant_2,7342.28,7165.13,291.79,3559.92
2023-06-12 17:30:00,Plant_2,4491.46,4396.44,291.79,3561.02
2023-06-12 17:45:00,Plant_2,2370.85,2269.86,291.79,3561.58
2023-06-12 18:00:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 18:15:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 18:30:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 18:45:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 19:00:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 19:15:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 19:30:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 19:45:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 20:00:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 20:15:00,Plant_2,0.0,0.0,291.79,3561.58
2023-06-12 20:30:00,Plant_2,0.0,0.0,291.79,3561.58
