DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2023-06-08 14:30:00,Plant_2,Inverter_1,32.05,43.98,796.59
2023-06-08 14:45:00,Plant_2,Inverter_1,31.25,42.64,724.64
2023-06-08 15:00:00,Plant_2,Inverter_1,31.72,42.15,735.85
2023-06-08 15:15:00,Plant_2,Inverter_1,30.43,40.72,679.25
2023-06-08 15:30:00,Plant_2,Inverter_1,31.54,41.37,577.98
2023-06-08 15:45:00,Plant_2,Inverter_1,31.0,40.07,567.01
2023-06-08 16:00:00,Plant_2,Inverter_1,30.61,37.13,529.92
2023-06-08 16:15:00,Plant_2,Inverter_1,30.69,37.04,477.75
2023-06-08 16:30:00,Plant_2,Inverter_1,30.73,37.66,380.69
2023-06-08 16:45:00,Plant_2,Inverter_1,30.1,35.81,310.7
2023-06-08 17:00:00,Plant_2,Inverter_1,28.36,30.87,295.64
2023-06-08 17:15:00,Plant_2,Inverter_1,28.32,31.6,158.79
2023-06-08 17:30:00,Plant_2,Inverter_1,28.32,28.3,143.68
2023-06-08 17:45:00,Plant_2,Inverter_1,28.32,29.35,24.3
2023-06-08 18:00:00,Plant_2,Inverter_1,28.24,30.14,31.96
2023-06-08 18:15:00,Plant_2,Inverter_1,27.29,26.35,0.0
2023-06-08 18:30:00,Plant_2,Inverter_1,27.42,26.59,38.06
2023-06-08 18:45:00,Plant_2,Inverter_1,26.63,27.39,14.74
2023-06-08 19:00:00,Plant_2,Inverter_1,26.38,24.84,0.0
2023-06-08 19:15:00,Plant_2,Inverter_1,25.67,25.04,42.74
2023-06-08 19:30:00,Plant_2,Inverter_1,25.61,26.2,46.54
2023-06-08 19:45:00,Plant_2,Inverter_1,25.1,24.46,26.47
2023-06-08 20:00:00,Plant_2,Inverter_1,25.0,24.76,0.0
2023-06-08 20:15:00,Plant_2,Inverter_1,25.73,26.48,0.0
2023-06-08 20:30:00,Plant_2,Inverter_1,24.47,24.89,4.36
2023-06-08 20:45:00,Plant_2,Inverter_1,26.0,26.27,0.0
2023-06-08 21:00:00,Plant_2,Inverter_1,24.69,24.36,50.77
2023-06-08 21:15:00,Plant_2,Inverter_1,24.32,24.69,4.33
2023-06-08 21:30:00,Plant_2,Inverter_1,23.59,23.46,0.0
2023-06-08 21:45:00,Plant_2,Inverter_1,24.18,24.63,10.18
2023-06-08 22:00:00,Plant_2,Inverter_1,23.37,22.87,0.0
2023-06-08 22:15:00,Plant_2,Inverter_1,23.56,23.38,0.0
2023-06-08 22:30:00,Plant_2,Inverter_1,24.64,23.65,0.0
2023-06-08 22:45:00,Plant_2,Inverter_1,23.2,23.17,24.21
2023-06-08 23:00:00,Plant_2,Inverter_1,23.73,22.92,33.59
2023-06-08 23:15:00,Plant_2,Inverter_1,22.73,21.61,8.49
2023-06-08 23:30:00,Plant_2,Inverter_1,23.01,23.27,0.0
2023-06-08 23:45:00,Plant_2,Inverter_1,23.88,24.09,0.0
2023-06-09 00:00:00,Plant_2,Inverter_1,22.54,23.32,0.59
2023-06-09 00:15:00,Plant_2,Inverter_1,23.77,23.34,0.0
2023-06-09 00:30:00,Plant_2,Inverter_1,23.25,23.66,17.37
2023-06-09 00:45:00,Plant_2,Inverter_1,22.67,23.22,13.8
2023-06-09 01:00:00,Plant_2,Inverter_1,23.34,23.78,46.21
2023-06-09 01:15:00,Plant_2,Inverter_1,23.6,22.78,37.66
2023-06-09 01:30:00,Plant_2,Inverter_1,23.54,23.69,0.0
2023-06-09 01:45:00,Plant_2,Inverter_1,22.58,22.95,24.61
2023-06-09 02:00:00,Plant_2,Inverter_1,23.16,23.17,0.0
2023-06-09 02:15:00,Plant_2,Inverter_1,23.57,21.49,20.88
2023-06-09 02:30:00,Plant_2,Inverter_1,23.85,24.01,0.0
2023-06-09 02:45:00,Plant_2,Inverter_1,24.4,26.62,0.0
2023-06-09 03:00:00,Plant_2,Inverter_1,24.41,24.05,8.4
2023-06-09 03:15:00,Plant_2,Inverter_1,23.89,23.16,0.0
2023-06-09 03:30:00,Plant_2,Inverter_1,25.0,25.37,0.0
2023-06-09 03:45:00,Plant_2,Inverter_1,25.38,25.69,0.0
2023-06-09 04:00:00,Plant_2,Inverter_1,25.63,26.83,2.47
2023-06-09 04:15:00,Plant_2,Inverter_1,26.18,24.92,0.0
2023-06-09 04:30:00,Plant_2,Inverter_1,26.36,27.09,0.0
2023-06-09 04:45:00,Plant_2,Inverter_1,26.48,27.07,0.0
2023-06-09 05:00:00,Plant_2,Inverter_1,26.52,26.38,11.74
2023-06-09 05:15:00,Plant_2,Inverter_1,26.05,26.39,17.45
2023-06-09 05:30:00,Plant_2,Inverter_1,27.42,28.44,0.0
2023-06-09 05:45:00,Plant_2,Inverter_1,27.63,28.5,34.71
2023-06-09 06:00:00,Plant_2,Inverter_1,27.99,26.85,11.92
2023-06-09 06:15:00,Plant_2,Inverter_1,27.54,29.34,42.98
2023-06-09 06:30:00,Plant_2,Inverter_1,27.97,29.86,122.11
2023-06-09 06:45:00,Plant_2,Inverter_1,29.36,32.35,153.0
2023-06-09 07:00:00,Plant_2,Inverter_1,29.13,33.08,255.57
2023-06-09 07:15:00,Plant_2,Inverter_1,29.8,34.47,354.8
2023-06-09 07:30:00,Plant_2,Inverter_1,29.78,36.71,403.24
2023-06-09 07:45:00,Plant_2,Inverter_1,30.08,36.63,484.35
2023-06-09 08:00:00,Plant_2,Inverter_1,30.82,37.2,490.91
2023-06-09 08:15:00,Plant_2,Inverter_1,30.37,38.31,595.95
2023-06-09 08:30:00,Plant_2,Inverter_1,30.95,40.26,602.96
2023-06-09 08:45:00,Plant_2,Inverter_1,30.92,42.04,703.49
2023-06-09 09:00:00,Plant_2,Inverter_1,31.17,42.38,706.45
2023-06-09 09:15:00,Plant_2,Inverter_1,31.46,41.88,773.06
2023-06-09 09:30:00,Plant_2,Inverter_1,31.93,46.32,837.61
2023-06-09 09:45:00,Plant_2,Inverter_1,31.77,44.51,825.67
2023-06-09 10:00:00,Plant_2,Inverter_1,32.81,47.08,872.58
2023-06-09 10:15:00,Plant_2,Inverter_1,31.89,45.19,935.54
2023-06-09 10:30:00,Plant_2,Inverter_1,32.38,46.77,919.89
2023-06-09 10:45:00,Plant_2,Inverter_1,32.37,47.41,907.3
2023-06-09 11:00:00,Plant_2,Inverter_1,33.41,49.11,1030.22
2023-06-09 11:15:00,Plant_2,Inverter_1,32.86,48.62,966.69
2023-06-09 11:30:00,Plant_2,Inverter_1,33.33,49.07,996.21
2023-06-09 11:45:00,Plant_2,Inverter_1,32.1,46.75,1032.54
2023-06-09 12:00:00,Plant_2,Inverter_1,32.99,47.41,981.75
2023-06-09 12:15:00,Plant_2,Inverter_1,33.29,48.59,967.62
2023-06-09 12:30:00,Plant_2,Inverter_1,32.85,48.66,999.06
2023-06-09 12:45:00,Plant_2,Inverter_1,33.29,47.78,926.99
2023-06-09 13:00:00,Plant_2,Inverter_1,32.42,47.98,957.29
2023-06-09 13:15:00,Plant_2,Inverter_1,33.29,48.95,954.28
2023-06-09 13:30:00,Plant_2,Inverter_1,33.62,46.56,915.78
2023-06-09 13:45:00,Plant_2,Inverter_1,32.16,44.77,850.57
2023-06-09 14:00:00,Plant_2,Inverter_1,31.96,44.81,913.85
2023-06-09 14:15:00,Plant_2,Inverter_1,32.74,45.52,834.58
2023-06-09 14:30:00,Plant_2,Inverter_1,32.61,43.99,836.29
2023-06-09 14:45:00,Plant_2,Inverter_1,31.35,43.98,744.04
2023-06-09 15:00:00,Plant_2,Inverter_1,31.18,42.21,680.71
2023-06-09 15:15:00,Plant_2,Inverter_1,31.01,40.94,667.42
2023-06-09 15:30:00,Plant_2,Inverter_1,30.22,37.92,602.29
2023-06-09 15:45:00,Plant_2,Inverter_1,30.17,37.19,520.24
2023-06-09 16:00:00,Plant_2,Inverter_1,29.85,37.63,544.09
2023-06-09 16:15:00,Plant_2,Inverter_1,29.68,34.18,423.62
2023-06-09 16:30:00,Plant_2,Inverter_1,29.75,36.5,327.48
2023-06-09 16:45:00,Plant_2,Inverter_1,29.58,34.24,361.28
2023-06-09 17:00:00,Plant_2,Inverter_1,29.92,37.05,243.69
2023-06-09 17:15:00,Plant_2,Inverter_1,28.33,33.56,176.86
2023-06-09 17:30:00,Plant_2,Inverter_1,29.0,30.77,77.56
2023-06-09 17:45:00,Plant_2,Inverter_1,28.07,28.95,117.63
2023-06-09 18:00:00,Plant_2,Inverter_1,27.83,28.82,0.0
2023-06-09 18:15:00,Plant_2,Inverter_1,27.86,29.57,1.75
2023-06-09 18:30:00,Plant_2,Inverter_1,26.64,25.0,27.38
2023-06-09 18:45:00,Plant_2,Inverter_1,27.07,25.28,12.65
2023-06-09 19:00:00,Plant_2,Inverter_1,26.64,26.02,0.0
2023-06-09 19:15:00,Plant_2,Inverter_1,26.49,27.07,0.0
2023-06-09 19:30:00,Plant_2,Inverter_1,26.08,26.58,0.0
2023-06-09 19:45:00,Plant_2,Inverter_1,26.87,27.94,5.63
2023-06-09 20:00:00,Plant_2,Inverter_1,25.03,23.83,0.0
2023-06-09 20:15:00,Plant_2,Inverter_1,24.81,22.49,6.1
2023-06-09 20:30:00,Plant_2,Inverter_1,24.5,25.36,20.45
2023-06-09 20:45:00,Plant_2,Inverter_1,24.28,23.45,28.88
2023-06-09 21:00:00,Plant_2,Inverter_1,24.0,21.98,0.0
2023-06-09 21:15:00,Plant_2,Inverter_1,24.69,24.83,65.9
2023-06-09 21:30:00,Plant_2,Inverter_1,24.6,25.39,23.02
2023-06-09 21:45:00,Plant_2,Inverter_1,23.41,23.29,0.0
2023-06-09 22:00:00,Plant_2,Inverter_1,23.11,22.65,32.69
2023-06-09 22:15:00,Plant_2,Inverter_1,23.6,23.45,70.96
2023-06-09 22:30:00,Plant_2,Inverter_1,22.96,22.59,0.0
2023-06-09 22:45:00,Plant_2,Inverter_1,23.43,22.09,0.0
2023-06-09 23:00:00,Plant_2,Inverter_1,23.13,22.41,0.0
2023-06-09 23:15:00,Plant_2,Inverter_1,22.19,22.71,5.78
2023-06-09 23:30:00,Plant_2,Inverter_1,23.67,23.99,10.96
2023-06-09 23:45:00,Plant_2,Inverter_1,23.76,23.93,0.0
2023-06-10 00:00:00,Plant_2,Inverter_1,22.29,21.3,0.0
2023-06-10 00:15:00,Plant_2,Inverter_1,22.41,22.23,0.0
2023-06-10 00:30:00,Plant_2,Inverter_1,22.78,20.61,11.21
2023-06-10 00:45:00,Plant_2,Inverter_1,22.86,23.04,43.66
2023-06-10 01:00:00,Plant_2,Inverter_1,23.1,24.53,0.0
2023-06-10 01:15:00,Plant_2,Inverter_1,23.87,22.39,13.2
2023-06-10 01:30:00,Plant_2,Inverter_1,22.89,22.3,0.0
2023-06-10 01:45:00,Plant_2,Inverter_1,22.71,23.04,13.72
2023-06-10 02:00:00,Plant_2,Inverter_1,22.58,23.83,0.0
2023-06-10 02:15:00,Plant_2,Inverter_1,23.08,22.63,0.0
2023-06-10 02:30:00,Plant_2,Inverter_1,23.61,22.92,0.0
2023-06-10 02:45:00,Plant_2,Inverter_1,24.74,22.77,0.0
2023-06-10 03:00:00,Plant_2,Inverter_1,23.8,23.91,11.47
2023-06-10 03:15:00,Plant_2,Inverter_1,24.41,26.46,0.0
2023-06-10 03:30:00,Plant_2,Inverter_1,24.55,24.82,0.0
2023-06-10 03:45:00,Plant_2,Inverter_1,25.41,25.39,0.0
2023-06-10 04:00:00,Plant_2,Inverter_1,26.36,26.68,0.0
2023-06-10 04:15:00,Plant_2,Inverter_1,25.12,25.11,53.9
2023-06-10 04:30:00,Plant_2,Inverter_1,25.44,24.63,0.0
2023-06-10 04:45:00,Plant_2,Inverter_1,26.51,27.34,0.0
2023-06-10 05:00:00,Plant_2,Inverter_1,26.64,26.87,0.0
2023-06-10 05:15:00,Plant_2,Inverter_1,27.55,27.56,53.95
2023-06-10 05:30:00,Plant_2,Inverter_1,27.24,26.26,16.59
2023-06-10 05:45:00,Plant_2,Inverter_1,27.09,28.39,0.0
2023-06-10 06:00:00,Plant_2,Inverter_1,27.89,28.56,33.19
2023-06-10 06:15:00,Plant_2,Inverter_1,28.48,28.91,71.42
2023-06-10 06:30:00,Plant_2,Inverter_1,28.66,31.62,138.24
2023-06-10 06:45:00,Plant_2,Inverter_1,28.83,31.26,184.76
2023-06-10 07:00:00,Plant_2,Inverter_1,29.43,32.53,236.34
2023-06-10 07:15:00,Plant_2,Inverter_1,29.79,33.85,331.57
2023-06-10 07:30:00,Plant_2,Inverter_1,30.2,34.17,366.33
2023-06-10 07:45:00,Plant_2,Inverter_1,30.13,37.24,496.79
2023-06-10 08:00:00,Plant_2,Inverter_1,30.01,35.68,461.92
2023-06-10 08:15:00,Plant_2,Inverter_1,30.45,37.55,601.65
2023-06-10 08:30:00,Plant_2,Inverter_1,31.25,38.3,605.42
2023-06-10 08:45:00,Plant_2,Inverter_1,30.49,40.29,668.32
2023-06-10 09:00:00,Plant_2,Inverter_1,31.32,41.77,732.1
2023-06-10 09:15:00,Plant_2,Inverter_1,31.16,42.11,732.93
2023-06-10 09:30:00,Plant_2,Inverter_1,31.58,42.44,819.28
2023-06-10 09:45:00,Plant_2,Inverter_1,32.39,43.69,750.24
2023-06-10 10:00:00,Plant_2,Inverter_1,32.02,45.48,844.43
2023-06-10 10:15:00,Plant_2,Inverter_1,32.11,45.01,869.15
2023-06-10 10:30:00,Plant_2,Inverter_1,31.54,45.71,886.27
2023-06-10 10:45:00,Plant_2,Inverter_1,32.71,46.02,940.48
2023-06-10 11:00:00,Plant_2,Inverter_1,32.75,47.42,977.5
2023-06-10 11:15:00,Plant_2,Inverter_1,33.58,49.6,1001.87
2023-06-10 11:30:00,Plant_2,Inverter_1,32.4,47.86,998.67
2023-06-10 11:45:00,Plant_2,Inverter_1,32.7,47.25,977.89
2023-06-10 12:00:00,Plant_2,Inverter_1,32.72,47.98,1011.07
2023-06-10 12:15:00,Plant_2,Inverter_1,33.38,48.1,1001.59
2023-06-10 12:30:00,Plant_2,Inverter_1,32.51,47.39,1019.53
2023-06-10 12:45:00,Plant_2,Inverter_1,32.64,47.03,1004.09
2023-06-10 13:00:00,Plant_2,Inverter_1,32.73,47.06,966.84
2023-06-10 13:15:00,Plant_2,Inverter_1,32.43,46.84,920.01
2023-06-10 13:30:00,Plant_2,Inverter_1,31.99,44.86,904.29
2023-06-10 13:45:00,Plant_2,Inverter_1,32.18,44.62,880.38
2023-06-10 14:00:00,Plant_2,Inverter_1,32.47,44.07,856.57
2023-06-10 14:15:00,Plant_2,Inverter_1,31.24,42.11,839.51
2023-06-10 14:30:00,Plant_2,Inverter_1,31.63,42.31,814.81
2023-06-10 14:45:00,Plant_2,Inverter_1,31.01,42.44,750.31
2023-06-10 15:00:00,Plant_2,Inverter_1,31.73,41.44,707.59
2023-06-10 15:15:00,Plant_2,Inverter_1,30.13,40.54,663.65
2023-06-10 15:30:00,Plant_2,Inverter_1,30.36,39.53,593.28
2023-06-10 15:45:00,Plant_2,Inverter_1,30.56,36.93,527.81
2023-06-10 16:00:00,Plant_2,Inverter_1,30.88,39.04,447.34
2023-06-10 16:15:00,Plant_2,Inverter_1,29.78,37.22,421.43
2023-06-10 16:30:00,Plant_2,Inverter_1,29.23,33.98,396.88
2023-06-10 16:45:00,Plant_2,Inverter_1,30.15,35.39,300.35
2023-06-10 17:00:00,Plant_2,Inverter_1,28.17,31.19,251.68
2023-06-10 17:15:00,Plant_2,Inverter_1,27.47,30.5,209.08
2023-06-10 17:30:00,Plant_2,Inverter_1,28.47,29.16,146.15
2023-06-10 17:45:00,Plant_2,Inverter_1,27.67,26.86,33.02
2023-06-10 18:00:00,Plant_2,Inverter_1,27.09,26.7,29.91
2023-06-10 18:15:00,Plant_2,Inverter_1,27.63,27.5,33.82
2023-06-10 18:30:00,Plant_2,Inverter_1,27.07,26.67,0.0
2023-06-10 18:45:00,Plant_2,Inverter_1,26.34,25.16,0.0
2023-06-10 19:00:00,Plant_2,Inverter_1,25.66,25.26,35.73
2023-06-10 19:15:00,Plant_2,Inverter_1,26.43,26.7,0.0
2023-06-10 19:30:00,Plant_2,Inverter_1,26.01,25.96,0.0
2023-06-10 19:45:00,Plant_2,Inverter_1,25.34,25.52,0.0
2023-06-10 20:00:00,Plant_2,Inverter_1,26.02,25.35,0.0
2023-06-10 20:15:00,Plant_2,Inverter_1,24.29,25.46,0.0
2023-06-10 20:30:00,Plant_2,Inverter_1,23.79,22.62,0.0
2023-06-10 20:45:00,Plant_2,Inverter_1,23.96,24.44,0.97
2023-06-10 21:00:00,Plant_2,Inverter_1,24.04,25.22,43.87
2023-06-10 21:15:00,Plant_2,Inverter_1,23.96,24.44,0.0
2023-06-10 21:30:00,Plant_2,Inverter_1,23.51,23.31,32.18
2023-06-10 21:45:00,Plant_2,Inverter_1,23.62,23.09,42.86
2023-06-10 22:00:00,Plant_2,Inverter_1,22.64,23.68,43.03
2023-06-10 22:15:00,Plant_2,Inverter_1,23.84,22.41,8.54
2023-06-10 22:30:00,Plant_2,Inverter_1,22.94,21.97,0.0
2023-06-10 22:45:00,Plant_2,Inverter_1,23.42,23.02,13.82
2023-06-10 23:00:00,Plant_2,Inverter_1,22.94,24.18,31.45
2023-06-10 23:15:00,Plant_2,Inverter_1,22.92,23.3,0.0
2023-06-10 23:30:00,Plant_2,Inverter_1,22.93,21.96,52.34
2023-06-10 23:45:00,Plant_2,Inverter_1,22.83,22.52,25.8
2023-06-11 00:00:00,Plant_2,Inverter_1,22.55,21.94,17.05
2023-06-11 00:15:00,Plant_2,Inverter_1,22.9,22.19,32.59
2023-06-11 00:30:00,Plant_2,Inverter_1,22.37,23.35,10.0
2023-06-11 00:45:00,Plant_2,Inverter_1,22.68,21.31,0.0
2023-06-11 01:00:00,Plant_2,Inverter_1,22.35,23.96,0.0
2023-06-11 01:15:00,Plant_2,Inverter_1,23.21,24.04,35.92
2023-06-11 01:30:00,Plant_2,Inverter_1,22.27,23.36,0.0
2023-06-11 01:45:00,Plant_2,Inverter_1,23.65,23.18,0.0
2023-06-11 02:00:00,Plant_2,Inverter_1,22.88,22.73,0.0
2023-06-11 02:15:00,Plant_2,Inverter_1,22.36,20.92,53.52
2023-06-11 02:30:00,Plant_2,Inverter_1,23.33,22.8,50.44
2023-06-11 02:45:00,Plant_2,Inverter_1,23.13,23.62,0.0
2023-06-11 03:00:00,Plant_2,Inverter_1,24.11,25.41,4.42
2023-06-11 03:15:00,Plant_2,Inverter_1,23.61,22.5,0.0
2023-06-11 03:30:00,Plant_2,Inverter_1,23.96,23.6,18.45
2023-06-11 03:45:00,Plant_2,Inverter_1,23.51,23.36,15.29
2023-06-11 04:00:00,Plant_2,Inverter_1,24.5,23.11,24.35
2023-06-11 04:15:00,Plant_2,Inverter_1,23.81,24.4,9.96
2023-06-11 04:30:00,Plant_2,Inverter_1,24.52,23.8,88.06
2023-06-11 04:45:00,Plant_2,Inverter_1,26.0,25.81,0.0
2023-06-11 05:00:00,Plant_2,Inverter_1,26.33,25.88,0.0
2023-06-11 05:15:00,Plant_2,Inverter_1,26.47,25.68,0.0
2023-06-11 05:30:00,Plant_2,Inverter_1,26.09,26.09,0.0
2023-06-11 05:45:00,Plant_2,Inverter_1,26.88,26.66,0.0
2023-06-11 06:00:00,Plant_2,Inverter_1,27.23,26.86,0.0
2023-06-11 06:15:00,Plant_2,Inverter_1,26.98,27.23,37.74
2023-06-11 06:30:00,Plant_2,Inverter_1,28.63,30.91,101.89
2023-06-11 06:45:00,Plant_2,Inverter_1,28.64,33.22,210.64
2023-06-11 07:00:00,Plant_2,Inverter_1,28.41,32.44,243.63
2023-06-11 07:15:00,Plant_2,Inverter_1,28.85,34.67,316.05
2023-06-11 07:30:00,Plant_2,Inverter_1,29.25,33.6,409.51
2023-06-11 07:45:00,Plant_2,Inverter_1,28.42,35.21,419.3
2023-06-11 08:00:00,Plant_2,Inverter_1,29.61,36.01,492.06
2023-06-11 08:15:00,Plant_2,Inverter_1,29.67,36.52,566.54
2023-06-11 08:30:00,Plant_2,Inverter_1,29.77,38.16,550.51
2023-06-11 08:45:00,Plant_2,Inverter_1,30.39,41.47,587.8
2023-06-11 09:00:00,Plant_2,Inverter_1,31.66,43.22,717.49
2023-06-11 09:15:00,Plant_2,Inverter_1,31.31,42.83,766.6
2023-06-11 09:30:00,Plant_2,Inverter_1,30.91,41.28,855.28
2023-06-11 09:45:00,Plant_2,Inverter_1,31.67,43.95,836.21
2023-06-11 10:00:00,Plant_2,Inverter_1,32.26,45.55,890.62
2023-06-11 10:15:00,Plant_2,Inverter_1,32.18,45.8,891.01
2023-06-11 10:30:00,Plant_2,Inverter_1,31.88,43.89,932.8
2023-06-11 10:45:00,Plant_2,Inverter_1,31.64,44.95,996.95
2023-06-11 11:00:00,Plant_2,Inverter_1,32.41,46.83,902.21
2023-06-11 11:15:00,Plant_2,Inverter_1,32.33,47.58,993.19
2023-06-11 11:30:00,Plant_2,Inverter_1,32.63,45.31,1055.51
2023-06-11 11:45:00,Plant_2,Inverter_1,32.54,47.34,1006.32
2023-06-11 12:00:00,Plant_2,Inverter_1,32.75,47.9,1049.52
2023-06-11 12:15:00,Plant_2,Inverter_1,31.95,47.77,978.98
2023-06-11 12:30:00,Plant_2,Inverter_1,32.85,48.41,990.48
2023-06-11 12:45:00,Plant_2,Inverter_1,32.23,47.53,981.79
2023-06-11 13:00:00,Plant_2,Inverter_1,33.1,46.79,899.4
2023-06-11 13:15:00,Plant_2,Inverter_1,31.62,43.92,911.88
2023-06-11 13:30:00,Plant_2,Inverter_1,32.72,46.18,890.97
2023-06-11 13:45:00,Plant_2,Inverter_1,31.81,46.27,921.53
2023-06-11 14:00:00,Plant_2,Inverter_1,31.23,45.62,892.19
2023-06-11 14:15:00,Plant_2,Inverter_1,31.14,44.33,841.19
2023-06-11 14:30:00,Plant_2,Inverter_1,31.04,43.37,818.08
2023-06-11 14:45:00,Plant_2,Inverter_1,31.2,42.86,746.92
2023-06-11 15:00:00,Plant_2,Inverter_1,31.03,41.08,743.16
2023-06-11 15:15:00,Plant_2,Inverter_1,30.24,40.0,659.61
2023-06-11 15:30:00,Plant_2,Inverter_1,30.26,41.06,610.5
2023-06-11 15:45:00,Plant_2,Inverter_1,31.08,38.47,547.6
2023-06-11 16:00:00,Plant_2,Inverter_1,30.59,39.71,520.53
2023-06-11 16:15:00,Plant_2,Inverter_1,29.66,35.97,429.65
2023-06-11 16:30:00,Plant_2,Inverter_1,29.16,36.23,411.98
2023-06-11 16:45:00,Plant_2,Inverter_1,28.9,32.31,287.47
2023-06-11 17:00:00,Plant_2,Inverter_1,28.83,33.3,225.85
2023-06-11 17:15:00,Plant_2,Inverter_1,27.69,29.88,215.71
2023-06-11 17:30:00,Plant_2,Inverter_1,27.75,28.3,127.87
2023-06-11 17:45:00,Plant_2,Inverter_1,26.72,27.92,51.79
2023-06-11 18:00:00,Plant_2,Inverter_1,27.43,28.44,26.7
2023-06-11 18:15:00,Plant_2,Inverter_1,27.23,26.38,0.0
2023-06-11 18:30:00,Plant_2,Inverter_1,26.34,24.84,0.0
2023-06-11 18:45:00,Plant_2,Inverter_1,27.04,26.95,41.98
2023-06-11 19:00:00,Plant_2,Inverter_1,25.32,25.24,46.17
2023-06-11 19:15:00,Plant_2,Inverter_1,24.89,25.44,47.17
2023-06-11 19:30:00,Plant_2,Inverter_1,25.43,26.38,0.0
2023-06-11 19:45:00,Plant_2,Inverter_1,25.54,25.48,36.92
2023-06-11 20:00:00,Plant_2,Inverter_1,25.57,27.43,0.0
2023-06-11 20:15:00,Plant_2,Inverter_1,24.22,24.45,0.0
2023-06-11 20:30:00,Plant_2,Inverter_1,24.72,24.38,0.0
2023-06-11 20:45:00,Plant_2,Inverter_1,23.91,22.3,50.19
2023-06-11 21:00:00,Plant_2,Inverter_1,23.61,23.34,0.0
2023-06-11 21:15:00,Plant_2,Inverter_1,23.91,23.58,0.0
2023-06-11 21:30:00,Plant_2,Inverter_1,23.59,24.55,0.0
2023-06-11 21:45:00,Plant_2,Inverter_1,22.28,22.75,20.85
2023-06-11 22:00:00,Plant_2,Inverter_1,23.64,22.46,0.0
2023-06-11 22:15:00,Plant_2,Inverter_1,23.44,23.61,0.0
2023-06-11 22:30:00,Plant_2,Inverter_1,22.3,22.97,13.25
2023-06-11 22:45:00,Plant_2,Inverter_1,22.69,24.22,0.0
2023-06-11 23:00:00,Plant_2,Inverter_1,22.65,23.53,0.0
2023-06-11 23:15:00,Plant_2,Inverter_1,22.46,23.22,0.0
2023-06-11 23:30:00,Plant_2,Inverter_1,22.0,22.06,0.0
2023-06-11 23:45:00,Plant_2,Inverter_1,21.9,22.29,5.36
2023-06-12 00:00:00,Plant_2,Inverter_1,21.75,23.0,0.0
2023-06-12 00:15:00,Plant_2,Inverter_1,22.36,21.03,0.0
2023-06-12 00:30:00,Plant_2,Inverter_1,22.08,21.73,0.0
2023-06-12 00:45:00,Plant_2,Inverter_1,21.67,20.9,0.0
2023-06-12 01:00:00,Plant_2,Inverter_1,22.32,22.7,59.76
2023-06-12 01:15:00,Plant_2,Inverter_1,20.6,21.83,55.02
2023-06-12 01:30:00,Plant_2,Inverter_1,22.72,22.12,0.0
2023-06-12 01:45:00,Plant_2,Inverter_1,21.41,19.02,16.71
2023-06-12 02:00:00,Plant_2,Inverter_1,22.25,21.84,22.48
2023-06-12 02:15:00,Plant_2,Inverter_1,22.05,22.96,0.0
2023-06-12 02:30:00,Plant_2,Inverter_1,22.15,22.69,0.0
2023-06-12 02:45:00,Plant_2,Inverter_1,23.58,24.01,0.0
2023-06-12 03:00:00,Plant_2,Inverter_1,22.99,22.71,0.0
2023-06-12 03:15:00,Plant_2,Inverter_1,23.64,22.36,0.0
2023-06-12 03:30:00,Plant_2,Inverter_1,23.7,24.21,13.27
2023-06-12 03:45:00,Plant_2,Inverter_1,24.22,23.39,0.0
2023-06-12 04:00:00,Plant_2,Inverter_1,24.3,26.49,0.0
2023-06-12 04:15:00,Plant_2,Inverter_1,23.91,24.48,3.27
2023-06-12 04:30:00,Plant_2,Inverter_1,25.35,24.77,11.58
2023-06-12 04:45:00,Plant_2,Inverter_1,24.91,24.3,0.0
2023-06-12 05:00:00,Plant_2,Inverter_1,24.69,24.6,27.84
2023-06-12 05:15:00,Plant_2,Inverter_1,25.57,25.33,0.0
2023-06-12 05:30:00,Plant_2,Inverter_1,26.86,27.98,0.0
2023-06-12 05:45:00,Plant_2,Inverter_1,26.86,27.05,0.0
2023-06-12 06:00:00,Plant_2,Inverter_1,26.59,25.86,0.0
2023-06-12 06:15:00,Plant_2,Inverter_1,26.92,29.79,48.45
2023-06-12 06:30:00,Plant_2,Inverter_1,27.26,29.26,186.66
2023-06-12 06:45:00,Plant_2,Inverter_1,28.78,32.47,169.56
2023-06-12 07:00:00,Plant_2,Inverter_1,28.25,31.52,332.06
2023-06-12 07:15:00,Plant_2,Inverter_1,28.59,33.77,334.55
2023-06-12 07:30:00,Plant_2,Inverter_1,29.19,35.24,385.45
2023-06-12 07:45:00,Plant_2,Inverter_1,29.09,33.84,456.58
2023-06-12 08:00:00,Plant_2,Inverter_1,29.13,38.65,575.9
2023-06-12 08:15:00,Plant_2,Inverter_1,29.44,39.07,525.76
2023-06-12 08:30:00,Plant_2,Inverter_1,29.77,38.51,575.15
2023-06-12 08:45:00,Plant_2,Inverter_1,30.04,38.83,636.7
2023-06-12 09:00:00,Plant_2,Inverter_1,30.66,41.62,708.07
2023-06-12 09:15:00,Plant_2,Inverter_1,30.55,41.91,700.07
2023-06-12 09:30:00,Plant_2,Inverter_1,31.1,43.35,794.02
2023-06-12 09:45:00,Plant_2,Inverter_1,30.88,43.54,882.28
